signal,time,value,element_index
replay_phi_filelog,5.51,0,2
replay_phi_filelog,5.52,0,2
replay_phi_filelog,5.53,0,2
replay_phi_filelog,5.54,0,2
replay_phi_filelog,5.55,0,2
replay_phi_filelog,5.56,0,2
replay_phi_filelog,5.57,0,2
replay_phi_filelog,5.58,0,2
replay_phi_filelog,5.59,0,2
replay_phi_filelog,5.6,0,2
replay_phi_filelog,5.61,0,2
replay_phi_filelog,5.62,0,2
replay_phi_filelog,5.63,0,2
replay_phi_filelog,5.64,0,2
replay_phi_filelog,5.65,0,2
replay_phi_filelog,5.66,0,2
replay_phi_filelog,5.67,0,2
replay_phi_filelog,5.68,0,2
replay_phi_filelog,5.69,0,2
replay_phi_filelog,5.7,0,2
replay_phi_filelog,5.71,0,2
replay_phi_filelog,5.72,0,2
replay_phi_filelog,5.73,0,2
replay_phi_filelog,5.74,0,2
replay_phi_filelog,5.75,0,2
replay_phi_filelog,5.76,0,2
replay_phi_filelog,5.77,0,2
replay_phi_filelog,5.78,0,2
replay_phi_filelog,5.79,0,2
replay_phi_filelog,5.8,0,2
replay_phi_filelog,5.81,0,2
replay_phi_filelog,5.82,0,2
replay_phi_filelog,5.83,0,2
replay_phi_filelog,5.84,0,2
replay_phi_filelog,5.85,0,2
replay_phi_filelog,5.86,0,2
replay_phi_filelog,5.87,0,2
replay_phi_filelog,5.88,0,2
replay_phi_filelog,5.89,0,2
replay_phi_filelog,5.9,0,2
replay_phi_filelog,5.91,0,2
replay_phi_filelog,5.92,0,2
replay_phi_filelog,5.93,0,2
replay_phi_filelog,5.94,0,2
replay_phi_filelog,5.95,0,2
replay_phi_filelog,5.96,0,2
replay_phi_filelog,5.97,0,2
replay_phi_filelog,5.98,0,2
replay_phi_filelog,5.99,0,2
replay_phi_filelog,6,0,2
replay_phi_filelog,6.01,0,2
replay_phi_filelog,6.02,0,2
replay_phi_filelog,6.03,0,2
replay_phi_filelog,6.04,0,2
replay_phi_filelog,6.05,0,2
replay_phi_filelog,6.06,0,2
replay_phi_filelog,6.07,0,2
replay_phi_filelog,6.08,0,2
replay_phi_filelog,6.09,0,2
replay_phi_filelog,6.1,0,2
replay_phi_filelog,6.11,0,2
replay_phi_filelog,6.12,0,2
replay_phi_filelog,6.13,0,2
replay_phi_filelog,6.14,0,2
replay_phi_filelog,6.15,0,2
replay_phi_filelog,6.16,0,2
replay_phi_filelog,6.17,0,2
replay_phi_filelog,6.18,0,2
replay_phi_filelog,6.19,0,2
replay_phi_filelog,6.2,0,2
replay_phi_filelog,6.21,0,2
replay_phi_filelog,6.22,0,2
replay_phi_filelog,6.23,0,2
replay_phi_filelog,6.24,0,2
replay_phi_filelog,6.25,0,2
replay_phi_filelog,6.26,0,2
replay_phi_filelog,6.27,0,2
replay_phi_filelog,6.28,0,2
replay_phi_filelog,6.29,0,2
replay_phi_filelog,6.3,0,2
replay_phi_filelog,6.31,0,2
replay_phi_filelog,6.32,0,2
replay_phi_filelog,6.33,0,2
replay_phi_filelog,6.34,0,2
replay_phi_filelog,6.35,0,2
replay_phi_filelog,6.36,0,2
replay_phi_filelog,6.37,0,2
replay_phi_filelog,6.38,0,2
replay_phi_filelog,6.39,0,2
replay_phi_filelog,6.4,0,2
replay_phi_filelog,6.41,0,2
replay_phi_filelog,6.42,0,2
replay_phi_filelog,6.43,0,2
replay_phi_filelog,6.44,0,2
replay_phi_filelog,6.45,0,2
replay_phi_filelog,6.46,0,2
replay_phi_filelog,6.47,0,2
replay_phi_filelog,6.48,0,2
replay_phi_filelog,6.49,0,2
replay_phi_filelog,6.5,0,2
replay_phi_filelog,6.51,0,2
replay_phi_filelog,6.52,0,2
replay_phi_filelog,6.53,0,2
replay_phi_filelog,6.54,0,2
replay_phi_filelog,6.55,0,2
replay_phi_filelog,6.56,0,2
replay_phi_filelog,6.57,0,2
replay_phi_filelog,6.58,0,2
replay_phi_filelog,6.59,0,2
replay_phi_filelog,6.6,0,2
replay_phi_filelog,6.61,0,2
replay_phi_filelog,6.62,0,2
replay_phi_filelog,6.63,0,2
replay_phi_filelog,6.64,0,2
replay_phi_filelog,6.65,0,2
replay_phi_filelog,6.66,0,2
replay_phi_filelog,6.67,0,2
replay_phi_filelog,6.68,0,2
replay_phi_filelog,6.69,0,2
replay_phi_filelog,6.7,0,2
replay_phi_filelog,6.71,0,2
replay_phi_filelog,6.72,0,2
replay_phi_filelog,6.73,0,2
replay_phi_filelog,6.74,0,2
replay_phi_filelog,6.75,0,2
replay_phi_filelog,6.76,0,2
replay_phi_filelog,6.77,0,2
replay_phi_filelog,6.78,0,2
replay_phi_filelog,6.79,0,2
replay_phi_filelog,6.8,0,2
replay_phi_filelog,6.81,0,2
replay_phi_filelog,6.82,0,2
replay_phi_filelog,6.83,0,2
replay_phi_filelog,6.84,0,2
replay_phi_filelog,6.85,0,2
replay_phi_filelog,6.86,0,2
replay_phi_filelog,6.87,0,2
replay_phi_filelog,6.88,0,2
replay_phi_filelog,6.89,0,2
replay_phi_filelog,6.9,0,2
replay_phi_filelog,6.91,0,2
replay_phi_filelog,6.92,0,2
replay_phi_filelog,6.93,0,2
replay_right_torque_filelog,0,0.0709097516311965,3
replay_right_torque_filelog,0.01,0.0706434581639453,3
replay_right_torque_filelog,0.02,0.0700623329358205,3
replay_right_torque_filelog,0.03,0.0690351885703636,3
replay_right_torque_filelog,0.04,0.0626848978603143,3
replay_right_torque_filelog,0.05,0.0529265693726918,3
replay_right_torque_filelog,0.06,0.0394796026276253,3
replay_right_torque_filelog,0.07,0.0216909171257329,3
replay_right_torque_filelog,0.08,-0.00187744091798496,3
replay_right_torque_filelog,0.09,-0.0201986393823958,3
replay_right_torque_filelog,0.1,-0.0297065376624597,3
replay_right_torque_filelog,0.11,-0.0338677358349144,3
replay_right_torque_filelog,0.12,-0.03556665348604,3
replay_right_torque_filelog,0.13,-0.0360755028354008,3
replay_right_torque_filelog,0.14,-0.0359947890767907,3
replay_right_torque_filelog,0.15,-0.035622338013947,3
replay_right_torque_filelog,0.16,-0.0351098453949078,3
replay_right_torque_filelog,0.17,-0.0345355367911571,3
replay_right_torque_filelog,0.18,-0.0339398816919979,3
replay_right_torque_filelog,0.19,-0.0333437250144139,3
replay_right_torque_filelog,0.2,-0.0327576544847194,3
replay_right_torque_filelog,0.21,-0.0321868850122461,3
replay_right_torque_filelog,0.22,-0.0316338176680928,3
replay_right_torque_filelog,0.23,-0.0310993835255515,3
replay_right_torque_filelog,0.24,-0.0257245395990651,3
replay_right_torque_filelog,0.25,-0.0104902110020952,3
replay_right_torque_filelog,0.26,0.0133691913434431,3
replay_right_torque_filelog,0.27,0.035216554486476,3
replay_right_torque_filelog,0.28,0.0493991248426047,3
replay_right_torque_filelog,0.29,0.0611497797886518,3
replay_right_torque_filelog,0.3,0.0736895545408553,3
replay_right_torque_filelog,0.31,0.0869391247074775,3
replay_right_torque_filelog,0.32,0.103372659550453,3
replay_right_torque_filelog,0.33,0.122484961416472,3
replay_right_torque_filelog,0.34,0.142043056243457,3
replay_right_torque_filelog,0.35,0.162673956225397,3
replay_right_torque_filelog,0.36,0.186487560962983,3
replay_right_torque_filelog,0.37,0.210130324062551,3
replay_right_torque_filelog,0.38,0.247947975643301,3
replay_right_torque_filelog,0.39,0.108874651967969,3
replay_right_torque_filelog,0.4,0.16472403352481,3
replay_right_torque_filelog,0.41,0.243490674225652,3
replay_right_torque_filelog,0.42,0.230823198914042,3
replay_right_torque_filelog,0.43,-0.0488806982832828,3
replay_right_torque_filelog,0.44,0.192213014396939,3
replay_right_torque_filelog,0.45,0.173739744083764,3
replay_right_torque_filelog,0.46,0.157724417712585,3
replay_right_torque_filelog,0.47,0.146583044737195,3
replay_right_torque_filelog,0.48,0.140837682425731,3
replay_right_torque_filelog,0.49,0.134710900166629,3
replay_right_torque_filelog,0.5,0.128126328321347,3
replay_right_torque_filelog,0.51,0.121920335641691,3
replay_right_torque_filelog,0.52,0.112206736188921,3
replay_right_torque_filelog,0.53,0.101870240159329,3
replay_right_torque_filelog,0.54,0.0910515455937476,3
replay_right_torque_filelog,0.55,0.0802055935844865,3
replay_right_torque_filelog,0.56,0.0702374847723489,3
replay_right_torque_filelog,0.57,0.0602492292117216,3
replay_right_torque_filelog,0.58,0.0488107846695157,3
replay_right_torque_filelog,0.59,0.0369629698897095,3
replay_right_torque_filelog,0.6,0.025153768989004,3
replay_right_torque_filelog,0.61,0.0143482552052767,3
replay_right_torque_filelog,0.62,0.00241830171852877,3
replay_right_torque_filelog,0.63,-0.0111689131868581,3
replay_right_torque_filelog,0.64,-0.028518710548658,3
replay_right_torque_filelog,0.65,-0.0488633500208416,3
replay_right_torque_filelog,0.66,-0.0667948630319612,3
replay_right_torque_filelog,0.67,-0.0830598381335435,3
replay_right_torque_filelog,0.68,-0.100178272656903,3
replay_right_torque_filelog,0.69,-0.11875036493517,3
replay_right_torque_filelog,0.7,-0.137723320073176,3
replay_right_torque_filelog,0.71,-0.15441223858069,3
replay_right_torque_filelog,0.72,-0.170661442472318,3
replay_right_torque_filelog,0.73,0.137355997830533,3
replay_right_torque_filelog,0.74,-0.216998061813919,3
replay_right_torque_filelog,0.75,-0.218914629946903,3
replay_right_torque_filelog,0.76,-0.227596537033418,3
replay_right_torque_filelog,0.77,-0.234139879646171,3
replay_right_torque_filelog,0.78,-0.247971984776836,3
replay_right_torque_filelog,0.79,-0.249185097337252,3
replay_right_torque_filelog,0.8,-0.260981820867106,3
replay_right_torque_filelog,0.81,-0.275121794117044,3
replay_right_torque_filelog,0.82,-0.291007606821867,3
replay_right_torque_filelog,0.83,-0.308396451238933,3
replay_right_torque_filelog,0.84,-0.326773254134272,3
replay_right_torque_filelog,0.85,-0.344223635920331,3
replay_right_torque_filelog,0.86,-0.360820819420772,3
replay_right_torque_filelog,0.87,-0.377593079527396,3
replay_right_torque_filelog,0.88,-0.167306914039373,3
replay_right_torque_filelog,0.89,-0.0592650287714544,3
replay_right_torque_filelog,0.9,-0.363730150825542,3
replay_right_torque_filelog,0.91,-0.330761606082035,3
replay_right_torque_filelog,0.92,-0.169432095270705,3
replay_right_torque_filelog,0.93,-0.178047010826511,3
replay_right_torque_filelog,0.94,-0.265042892004847,3
replay_right_torque_filelog,0.95,0.0570447160263574,3
replay_right_torque_filelog,0.96,-0.248851548705536,3
replay_right_torque_filelog,0.97,-0.253333146948994,3
replay_right_torque_filelog,0.98,-0.263856675094949,3
replay_right_torque_filelog,0.99,-0.276431255085419,3
replay_right_torque_filelog,1,-0.29117579863017,3
replay_right_torque_filelog,1.01,-0.305214791733916,3
replay_right_torque_filelog,1.02,-0.319598317052445,3
replay_right_torque_filelog,1.03,-0.332869905716337,3
replay_right_torque_filelog,1.04,-0.34555481593808,3
replay_right_torque_filelog,1.05,-0.355867901427064,3
replay_right_torque_filelog,1.06,-0.361724850901709,3
replay_right_torque_filelog,1.07,-0.362369918907832,3
replay_right_torque_filelog,1.08,-0.359841176874887,3
replay_right_torque_filelog,1.09,-0.356133931626673,3
replay_right_torque_filelog,1.1,-0.353849636953428,3
replay_right_torque_filelog,1.11,-0.353248730467643,3
replay_right_torque_filelog,1.12,-0.353746916942457,3
replay_right_torque_filelog,1.13,-0.356203175445651,3
replay_right_torque_filelog,1.14,-0.358390049138595,3
replay_right_torque_filelog,1.15,-0.359616215177659,3
replay_right_torque_filelog,1.16,-0.359819313751532,3
replay_right_torque_filelog,1.17,-0.357851057568735,3
replay_right_torque_filelog,1.18,-0.352464214259729,3
replay_right_torque_filelog,1.19,-0.344568299127685,3
replay_right_torque_filelog,1.2,-0.334375399040306,3
replay_right_torque_filelog,1.21,-0.320623109157336,3
replay_right_torque_filelog,1.22,-0.306073774077401,3
replay_right_torque_filelog,1.23,-0.289029135021281,3
replay_right_torque_filelog,1.24,-0.269493915358812,3
replay_right_torque_filelog,1.25,-0.246459613148005,3
replay_right_torque_filelog,1.26,-0.219583398566399,3
replay_right_torque_filelog,1.27,-0.189027523881401,3
replay_right_torque_filelog,1.28,-0.154651002813512,3
replay_right_torque_filelog,1.29,-0.117313664318168,3
replay_right_torque_filelog,1.3,-0.075970480560625,3
replay_right_torque_filelog,1.31,-0.0325634179627044,3
replay_right_torque_filelog,1.32,0.0230985410086766,3
replay_right_torque_filelog,1.33,-0.00833569040093726,3
replay_right_torque_filelog,1.34,0.0756754022889698,3
replay_right_torque_filelog,1.35,-0.177461200005627,3
replay_right_torque_filelog,1.36,0.15408696113135,3
replay_right_torque_filelog,1.37,0.183356484640359,3
replay_right_torque_filelog,1.38,0.215218504692726,3
replay_right_torque_filelog,1.39,0.216303804969005,3
replay_right_torque_filelog,1.4,-0.15273403027469,3
replay_right_torque_filelog,1.41,0.216553747051202,3
replay_right_torque_filelog,1.42,0.202179101228451,3
replay_right_torque_filelog,1.43,0.177914089648546,3
replay_right_torque_filelog,1.44,0.170640469714835,3
replay_right_torque_filelog,1.45,0.181789484089475,3
replay_right_torque_filelog,1.46,0.173359111296875,3
replay_right_torque_filelog,1.47,0.153191071317846,3
replay_right_torque_filelog,1.48,0.191093406956373,3
replay_right_torque_filelog,1.49,0.198045245189947,3
replay_right_torque_filelog,1.5,0.19523852471146,3
replay_right_torque_filelog,1.51,-0.0806863336527619,3
replay_right_torque_filelog,1.52,0.158403252306239,3
replay_right_torque_filelog,1.53,0.141005231356888,3
replay_right_torque_filelog,1.54,0.120639233654973,3
replay_right_torque_filelog,1.55,0.101140910668082,3
replay_right_torque_filelog,1.56,0.082195201648486,3
replay_right_torque_filelog,1.57,0.0639066948423841,3
replay_right_torque_filelog,1.58,0.046106493900946,3
replay_right_torque_filelog,1.59,0.028751137749626,3
replay_right_torque_filelog,1.6,0.0128956088943972,3
replay_right_torque_filelog,1.61,0.000695232423425425,3
replay_right_torque_filelog,1.62,-0.00615510589733153,3
replay_right_torque_filelog,1.63,-0.0108377069979339,3
replay_right_torque_filelog,1.64,-0.0179143074441826,3
replay_right_torque_filelog,1.65,-0.0282902523311796,3
replay_right_torque_filelog,1.66,-0.0405087892524679,3
replay_right_torque_filelog,1.67,-0.0532035385706907,3
replay_right_torque_filelog,1.68,-0.0660622112263871,3
replay_right_torque_filelog,1.69,-0.0777147705349844,3
replay_right_torque_filelog,1.7,-0.0847883141097967,3
replay_right_torque_filelog,1.71,-0.0855469696646924,3
replay_right_torque_filelog,1.72,-0.0796095022684239,3
replay_right_torque_filelog,1.73,-0.0713459287164697,3
replay_right_torque_filelog,1.74,-0.0602021761047398,3
replay_right_torque_filelog,1.75,-0.0451221526565703,3
replay_right_torque_filelog,1.76,-0.0272132279109903,3
replay_right_torque_filelog,1.77,-0.00370235699875566,3
replay_right_torque_filelog,1.78,0.0351080683992621,3
replay_right_torque_filelog,1.79,0.0758120489603677,3
replay_right_torque_filelog,1.8,0.105557163949005,3
replay_right_torque_filelog,1.81,0.134572248517593,3
replay_right_torque_filelog,1.82,0.180963204460144,3
replay_right_torque_filelog,1.83,-0.181463433169126,3
replay_right_torque_filelog,1.84,0.136350811737309,3
replay_right_torque_filelog,1.85,0.178069774635245,3
replay_right_torque_filelog,1.86,0.249789090662681,3
replay_right_torque_filelog,1.87,-0.0273298462902459,3
replay_right_torque_filelog,1.88,-0.0377323939590097,3
replay_right_torque_filelog,1.89,0.241368160235438,3
replay_right_torque_filelog,1.9,0.229036464237777,3
replay_right_torque_filelog,1.91,0.0797298116168217,3
replay_right_torque_filelog,1.92,0.201070292699946,3
replay_right_torque_filelog,1.93,-0.0132175689087211,3
replay_right_torque_filelog,1.94,0.196379771771988,3
replay_right_torque_filelog,1.95,-0.173695663149212,3
replay_right_torque_filelog,1.96,0.06261064708672,3
replay_right_torque_filelog,1.97,0.129541573424375,3
replay_right_torque_filelog,1.98,0.308472070686811,3
replay_right_torque_filelog,1.99,-0.142027758938411,3
replay_right_torque_filelog,2,0.093991581512995,3
replay_right_torque_filelog,2.01,-0.083796835436528,3
replay_right_torque_filelog,2.02,-0.0196350261013772,3
replay_right_torque_filelog,2.03,-0.550723257615122,3
replay_right_torque_filelog,2.04,0.0176892051423904,3
replay_right_torque_filelog,2.05,-0.0974331699613856,3
replay_right_torque_filelog,2.06,-0.171688482034353,3
replay_right_torque_filelog,2.07,-0.182979969325253,3
replay_right_torque_filelog,2.08,-0.0406617215906051,3
replay_right_torque_filelog,2.09,-0.392718932692866,3
replay_right_torque_filelog,2.1,0.133284241527188,3
replay_right_torque_filelog,2.11,-0.00630673034803027,3
replay_right_torque_filelog,2.12,0.0431511052740764,3
replay_right_torque_filelog,2.13,-0.211097881276218,3
replay_right_torque_filelog,2.14,0.0141627202791614,3
replay_right_torque_filelog,2.15,0.0983899082662241,3
replay_right_torque_filelog,2.16,0.201297290240487,3
replay_right_torque_filelog,2.17,0.123760889806693,3
replay_right_torque_filelog,2.18,0.227850759439604,3
replay_right_torque_filelog,2.19,0.301266347395009,3
replay_right_torque_filelog,2.2,0.260037045458702,3
replay_right_torque_filelog,2.21,-0.0293134308050901,3
replay_right_torque_filelog,2.22,0.158767752928254,3
replay_right_torque_filelog,2.23,0.452733218759006,3
replay_right_torque_filelog,2.24,0.4113868825656,3
replay_right_torque_filelog,2.25,0.150261926221335,3
replay_right_torque_filelog,2.26,0.335904226094977,3
replay_right_torque_filelog,2.27,0.269342756135745,3
replay_right_torque_filelog,2.28,0.195321711866857,3
replay_right_torque_filelog,2.29,0.123409717081159,3
replay_right_torque_filelog,2.3,0.0552448297733881,3
replay_right_torque_filelog,2.31,-0.0334117218516468,3
replay_right_torque_filelog,2.32,-0.0879146561148993,3
replay_right_torque_filelog,2.33,-0.12562570429308,3
replay_right_torque_filelog,2.34,-0.173273800324437,3
replay_right_torque_filelog,2.35,0.185415356160774,3
replay_right_torque_filelog,2.36,-0.202260561973275,3
replay_right_torque_filelog,2.37,-0.222992331442932,3
replay_right_torque_filelog,2.38,-0.239655708418597,3
replay_right_torque_filelog,2.39,0.0480799685637527,3
replay_right_torque_filelog,2.4,-0.262993888439233,3
replay_right_torque_filelog,2.41,-0.277309673111115,3
replay_right_torque_filelog,2.42,0.188491872734701,3
replay_right_torque_filelog,2.43,-0.298208778348429,3
replay_right_torque_filelog,2.44,-0.308565650384606,3
replay_right_torque_filelog,2.45,-0.317383023636046,3
replay_right_torque_filelog,2.46,-0.328347516666644,3
replay_right_torque_filelog,2.47,-0.333218923858056,3
replay_right_torque_filelog,2.48,-0.327177980698278,3
replay_right_torque_filelog,2.49,-0.332586211470331,3
replay_right_torque_filelog,2.5,-0.230518006804997,3
replay_right_torque_filelog,2.51,-0.335864889502839,3
replay_right_torque_filelog,2.52,-0.335878845647093,3
replay_right_torque_filelog,2.53,-0.33957512884488,3
replay_right_torque_filelog,2.54,-0.344259102800943,3
replay_right_torque_filelog,2.55,-0.350079180314528,3
replay_right_torque_filelog,2.56,-0.357088171306168,3
replay_right_torque_filelog,2.57,-0.364074726976086,3
replay_right_torque_filelog,2.58,-0.3715071141333,3
replay_right_torque_filelog,2.59,-0.378301091855462,3
replay_right_torque_filelog,2.6,-0.384773078596891,3
replay_right_torque_filelog,2.61,-0.391558648324142,3
replay_right_torque_filelog,2.62,-0.39928247829421,3
replay_right_torque_filelog,2.63,-0.407142308775208,3
replay_right_torque_filelog,2.64,-0.415216633052991,3
replay_right_torque_filelog,2.65,-0.408315756823203,3
replay_right_torque_filelog,2.66,0.0605862138162125,3
replay_right_torque_filelog,2.67,0.0343180054381165,3
replay_right_torque_filelog,2.68,-0.41470731681057,3
replay_right_torque_filelog,2.69,-0.306697767083462,3
replay_right_torque_filelog,2.7,-0.357376595834275,3
replay_right_torque_filelog,2.71,-0.169259617677726,3
replay_right_torque_filelog,2.72,-0.32402167329239,3
replay_right_torque_filelog,2.73,-0.295236739084951,3
replay_right_torque_filelog,2.74,-0.290096013226577,3
replay_right_torque_filelog,2.75,-0.291672980703701,3
replay_right_torque_filelog,2.76,-0.295024709650691,3
replay_right_torque_filelog,2.77,-0.299716991890801,3
replay_right_torque_filelog,2.78,-0.305029379358027,3
replay_right_torque_filelog,2.79,-0.310630012750563,3
replay_right_torque_filelog,2.8,-0.316202209312444,3
replay_right_torque_filelog,2.81,-0.321757985043875,3
replay_right_torque_filelog,2.82,-0.327100050821747,3
replay_right_torque_filelog,2.83,-0.332196876955777,3
replay_right_torque_filelog,2.84,-0.337472740954316,3
replay_right_torque_filelog,2.85,-0.343586941804525,3
replay_right_torque_filelog,2.86,-0.350086768501604,3
replay_right_torque_filelog,2.87,-0.357054623551702,3
replay_right_torque_filelog,2.88,-0.363758924361404,3
replay_right_torque_filelog,2.89,-0.37058614784202,3
replay_right_torque_filelog,2.9,-0.377704865748549,3
replay_right_torque_filelog,2.91,-0.385294081088025,3
replay_right_torque_filelog,2.92,-0.314373449048209,3
replay_right_torque_filelog,2.93,-0.309922005537175,3
replay_right_torque_filelog,2.94,-0.186096041838528,3
replay_right_torque_filelog,2.95,-0.414850109553243,3
replay_right_torque_filelog,2.96,-0.420753050063273,3
replay_right_torque_filelog,2.97,-0.180198692274592,3
replay_right_torque_filelog,2.98,-0.424101085393413,3
replay_right_torque_filelog,2.99,-0.397086014767738,3
replay_right_torque_filelog,3,-0.372796732375411,3
replay_right_torque_filelog,3.01,-0.0523464242594972,3
replay_right_torque_filelog,3.02,-0.337047316255739,3
replay_right_torque_filelog,3.03,-0.317585606746036,3
replay_right_torque_filelog,3.04,-0.314507906229936,3
replay_right_torque_filelog,3.05,-0.301179609039252,3
replay_right_torque_filelog,3.06,-0.301969677016016,3
replay_right_torque_filelog,3.07,-0.30382358199298,3
replay_right_torque_filelog,3.08,-0.306694416576632,3
replay_right_torque_filelog,3.09,-0.120381644482677,3
replay_right_torque_filelog,3.1,-0.0951522169214781,3
replay_right_torque_filelog,3.11,-0.349084961335626,3
replay_right_torque_filelog,3.12,-0.324644131420935,3
replay_right_torque_filelog,3.13,0.0207747933965103,3
replay_right_torque_filelog,3.14,-0.0662824681499791,3
replay_right_torque_filelog,3.15,-0.0902411336799311,3
replay_right_torque_filelog,3.16,-0.0277629236910009,3
replay_right_torque_filelog,3.17,-0.119615288536972,3
replay_right_torque_filelog,3.18,0.161157475293362,3
replay_right_torque_filelog,3.19,-0.445531879321831,3
replay_right_torque_filelog,3.2,-0.375807668364935,3
replay_right_torque_filelog,3.21,-0.0159577289258253,3
replay_right_torque_filelog,3.22,0.300919158048635,3
replay_right_torque_filelog,3.23,-0.136618816211896,3
replay_right_torque_filelog,3.24,-0.217870737561861,3
replay_right_torque_filelog,3.25,-0.042523508848998,3
replay_right_torque_filelog,3.26,-0.00583530930727793,3
replay_right_torque_filelog,3.27,-0.272481184446702,3
replay_right_torque_filelog,3.28,-0.453803973379458,3
replay_right_torque_filelog,3.29,-0.289758021832683,3
replay_right_torque_filelog,3.3,0.105045283033088,3
replay_right_torque_filelog,3.31,-0.474669665698082,3
replay_right_torque_filelog,3.32,-0.44359439391736,3
replay_right_torque_filelog,3.33,-0.287299428907296,3
replay_right_torque_filelog,3.34,-0.289094385374899,3
replay_right_torque_filelog,3.35,-0.194709455014903,3
replay_right_torque_filelog,3.36,-0.513893938691804,3
replay_right_torque_filelog,3.37,-0.523237645245603,3
replay_right_torque_filelog,3.38,-0.2614973224646,3
replay_right_torque_filelog,3.39,-0.370415051578863,3
replay_right_torque_filelog,3.4,-0.434867720744807,3
replay_right_torque_filelog,3.41,-0.0378654672506669,3
replay_right_torque_filelog,3.42,-0.35102864772054,3
replay_right_torque_filelog,3.43,-0.321011225714493,3
replay_right_torque_filelog,3.44,-0.293717177459775,3
replay_right_torque_filelog,3.45,-0.301998816168282,3
replay_right_torque_filelog,3.46,-0.253310899910985,3
replay_right_torque_filelog,3.47,-0.314233071415531,3
replay_right_torque_filelog,3.48,-0.271484524591493,3
replay_right_torque_filelog,3.49,0.023534561694256,3
replay_right_torque_filelog,3.5,0.0178889213434877,3
replay_right_torque_filelog,3.51,-0.31315494804592,3
replay_right_torque_filelog,3.52,-0.0206425958253168,3
replay_right_torque_filelog,3.53,-0.205907555911459,3
replay_right_torque_filelog,3.54,-0.00224240356307329,3
replay_right_torque_filelog,3.55,0.269260438826063,3
replay_right_torque_filelog,3.56,-0.113449002042629,3
replay_right_torque_filelog,3.57,-0.220390591887887,3
replay_right_torque_filelog,3.58,-0.122152798756082,3
replay_right_torque_filelog,3.59,0.320210878631843,3
replay_right_torque_filelog,3.6,0.0404552965317296,3
replay_right_torque_filelog,3.61,-0.00202772787173218,3
replay_right_torque_filelog,3.62,-0.0402882289619508,3
replay_right_torque_filelog,3.63,-0.131894510685876,3
replay_right_torque_filelog,3.64,-0.356169014363013,3
replay_right_torque_filelog,3.65,-0.163611398884883,3
replay_right_torque_filelog,3.66,-0.531486342636961,3
replay_right_torque_filelog,3.67,-0.303971946415637,3
replay_right_torque_filelog,3.68,-0.341456704055658,3
replay_right_torque_filelog,3.69,-0.523826515978513,3
replay_right_torque_filelog,3.7,-0.346602391756033,3
replay_right_torque_filelog,3.71,-0.408594741966601,3
replay_right_torque_filelog,3.72,-0.270222413806356,3
replay_right_torque_filelog,3.73,-0.346561764282176,3
replay_right_torque_filelog,3.74,-0.398644514246032,3
replay_right_torque_filelog,3.75,-0.190372522701283,3
replay_right_torque_filelog,3.76,-0.397477930561466,3
replay_right_torque_filelog,3.77,-0.37574684617018,3
replay_right_torque_filelog,3.78,-0.434140370709093,3
replay_right_torque_filelog,3.79,-0.404617521404723,3
replay_right_torque_filelog,3.8,-0.406457066996896,3
replay_right_torque_filelog,3.81,-0.380877234089947,3
replay_right_torque_filelog,3.82,-0.367040507230221,3
replay_right_torque_filelog,3.83,-0.353946205124201,3
replay_right_torque_filelog,3.84,-0.217604166064773,3
replay_right_torque_filelog,3.85,-0.0547050399630109,3
replay_right_torque_filelog,3.86,-0.374178666882102,3
replay_right_torque_filelog,3.87,-0.341901351039186,3
replay_right_torque_filelog,3.88,-0.185914998959292,3
replay_right_torque_filelog,3.89,-0.323780366356979,3
replay_right_torque_filelog,3.9,-0.315374161764251,3
replay_right_torque_filelog,3.91,-0.30144158898806,3
replay_right_torque_filelog,3.92,-0.306255920761364,3
replay_right_torque_filelog,3.93,-0.316057438406068,3
replay_right_torque_filelog,3.94,-0.329162416020788,3
replay_right_torque_filelog,3.95,-0.34316476093161,3
replay_right_torque_filelog,3.96,-0.0741399695238138,3
replay_right_torque_filelog,3.97,-0.349443511756096,3
replay_right_torque_filelog,3.98,-0.146213708989271,3
replay_right_torque_filelog,3.99,-0.307380234387017,3
replay_right_torque_filelog,4,-0.140204506461326,3
replay_right_torque_filelog,4.01,-0.255643240889377,3
replay_right_torque_filelog,4.02,-0.0801211838911194,3
replay_right_torque_filelog,4.03,-0.211080582542267,3
replay_right_torque_filelog,4.04,-0.204439299711628,3
replay_right_torque_filelog,4.05,-0.205554481474653,3
replay_right_torque_filelog,4.06,-0.212544779596749,3
replay_right_torque_filelog,4.07,-0.220182980584861,3
replay_right_torque_filelog,4.08,-0.228341067968758,3
replay_right_torque_filelog,4.09,-0.237794957213595,3
replay_right_torque_filelog,4.1,-0.246154200734575,3
replay_right_torque_filelog,4.11,-0.253370288499456,3
replay_right_torque_filelog,4.12,-0.259752063791375,3
replay_right_torque_filelog,4.13,-0.265630295003103,3
replay_right_torque_filelog,4.14,-0.271341330023643,3
replay_right_torque_filelog,4.15,-0.277377826249404,3
replay_right_torque_filelog,4.16,-0.284697416124739,3
replay_right_torque_filelog,4.17,-0.292301485604434,3
replay_right_torque_filelog,4.18,-0.298521972507368,3
replay_right_torque_filelog,4.19,-0.305026143081125,3
replay_right_torque_filelog,4.2,-0.312111066992849,3
replay_right_torque_filelog,4.21,-0.319025310206584,3
replay_right_torque_filelog,4.22,-0.327693419356976,3
