time,BusIn_1_LeftShoulderMotorActuralPosition,BusIn_1_LeftShoulderMotorActuralVelocity,BusIn_1_LeftShoulderMotorActuralTorque,BusIn_1_LeftShoulderMotorDCLinkCircuitVoltage,BusIn_1_RightShoulderMotorActuralPosition,BusIn_1_RightShoulderMotorActuralVelocity,BusIn_1_RightShoulderMotorActuralTorque,BusIn_1_RightShoulderMotorDCLinkCircuitVoltage,BusIn_1_LeftHipMotorActuralPosition,BusIn_1_LeftHipMotorActuralVelocity,BusIn_1_LeftHipMotorActuralTorque,BusIn_1_LeftHipMotorDCLinkCircuitVoltage,BusIn_1_RightHipMotorActuralPosition,BusIn_1_RightHipMotorActuralVelocity,BusIn_1_RightHipMotorActuralTorque,BusIn_1_RightHipMotorDCLinkCircuitVoltage,BusIn_1_LeftShoulderMotorSensorADCh1,BusIn_1_LeftShoulderMotorSensorADCh2,BusIn_1_LeftShoulderMotorSensorIMUq0,BusIn_1_LeftShoulderMotorSensorIMUq1,BusIn_1_LeftShoulderMotorSensorIMUq2,BusIn_1_LeftShoulderMotorSensorIMUq3,BusIn_1_RightShoulderMotorSensorADCh1,BusIn_1_RightShoulderMotorSensorADCh2,BusIn_1_RightShoulderMotorSensorIMUq0,BusIn_1_RightShoulderMotorSensorIMUq1,BusIn_1_RightShoulderMotorSensorIMUq2,BusIn_1_RightShoulderMotorSensorIMUq3,BusIn_1_LeftHipMotorSensorADCh1,BusIn_1_LeftHipMotorSensorADCh2,BusIn_1_LeftHipMotorSensorIMUq0,BusIn_1_LeftHipMotorSensorIMUq1,BusIn_1_LeftHipMotorSensorIMUq2,BusIn_1_LeftHipMotorSensorIMUq3,BusIn_1_RightHipMotorSensorADCh1,BusIn_1_RightHipMotorSensorADCh2,BusIn_1_RightHipMotorSensorIMUq0,BusIn_1_RightHipMotorSensorIMUq1,BusIn_1_RightHipMotorSensorIMUq2,BusIn_1_RightHipMotorSensorIMUq3,BusIn_1_WaistSensorADCh1,BusIn_1_WaistSensorADCh2,BusIn_1_WaistSensorIMUq0,BusIn_1_WaistSensorIMUq1,BusIn_1_WaistSensorIMUq2,BusIn_1_WaistSensorIMUq3,BusIn_1_LeftHipSensorADCh1,BusIn_1_LeftHipSensorADCh2,BusIn_1_LeftHipSensorIMUq0,BusIn_1_LeftHipSensorIMUq1,BusIn_1_LeftHipSensorIMUq2,BusIn_1_LeftHipSensorIMUq3,BusIn_1_RightHipSensorADCh1,BusIn_1_RightHipSensorADCh2,BusIn_1_RightHipSensorIMUq0,BusIn_1_RightHipSensorIMUq1,BusIn_1_RightHipSensorIMUq2,BusIn_1_RightHipSensorIMUq3
27.796,0,0,0,0,0,0,0,0,-1.4007568359375,-0.0244140625,-0.268660000037553,24699,-6.39208984375,0,0,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0956353302340983,NaN,0,0,0,0,0.117574613499481,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.797,0,0,0,0,0,0,0,0,-1.4007568359375,0.001220703125,-0.296940000041506,24725,-6.39208984375,0,0.0141400000019765,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0958347782637836,NaN,0,0,0,0,0.0766877674139954,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.798,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.2403800000336,24673,-6.39208984375,0,-0.0141400000019765,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.111491448594079,NaN,0,0,0,0,0.251703413462841,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.799,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.296940000041506,24699,-6.39208984375,0,0.0282800000039529,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.111491448594079,NaN,0,0,0,0,0.102815459302769,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.8,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.381780000053364,24699,-6.39208984375,0,0.0141400000019765,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.105208835658992,NaN,0,0,0,0,0.0969317424270527,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.801,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.395920000055341,24699,-6.39208984375,0,0.0282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.195957689165801,NaN,0,0,0,0,0.34325005908839,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.802,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.367640000051388,24673,-6.39208984375,0,0,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.195957689165801,NaN,0,0,0,0,0.34325005908839,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.803,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.395920000055341,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.257387682308871,NaN,0,0,0,0,0.0972309144715806,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.804,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.353500000049412,24699,-6.39208984375,0,0.0282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.340158614628268,NaN,0,0,0,0,0.0972309144715806,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.805,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.381780000053364,24725,-6.39208984375,0,0.0141400000019765,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.340158614628268,NaN,0,0,0,0,0.29348777568191,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.806,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.367640000051388,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.285410130479655,NaN,0,0,0,0,0.0907488535068086,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.807,0,0,0,0,0,0,0,0,-1.4007568359375,0,-0.410060000057317,24699,-6.39208984375,0,0.0282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.252102309522211,NaN,0,0,0,0,0.301266248839636,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.808,0,0,0,0,0,0,0,0,-1.4080810546875,-4.9798583984375,-0.395920000055341,24699,-6.39208984375,0,0.0424200000059294,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.344646195296187,NaN,0,0,0,0,0.324103048238602,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.809,0,0,0,0,0,0,0,0,-1.422119140625,-17.1856689453125,-0.381780000053364,24725,-6.39208984375,0,0,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.344646195296187,NaN,0,0,0,0,0.324701392327658,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.81,0,0,0,0,0,0,0,0,-1.422119140625,-1.7657470703125,-0.395920000055341,24699,-6.39208984375,0,0.0707000000098823,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.120267161900232,NaN,0,0,0,0,0.324701392327658,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.811,0,0,0,0,0,0,0,0,-1.429443359375,-3.5162353515625,-0.424200000059294,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.120267161900232,NaN,0,0,0,0,0.253598169744851,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.812,0,0,0,0,0,0,0,0,-1.4495849609375,-20.8172607421875,-0.424200000059294,24699,-6.39208984375,0,0,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0845659645865645,NaN,0,0,0,0,0.0711032225828072,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.813,0,0,0,0,0,0,0,0,-1.4495849609375,-0.992431640625,-0.325220000045459,24699,-6.39208984375,0,0.0282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.120965230004131,NaN,0,0,0,0,0.0711032225828072,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.814,0,0,0,0,0,0,0,0,-1.458740234375,-4.5794677734375,-0.155540000021741,24699,-6.39208984375,0,0.0141400000019765,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.120965230004131,NaN,0,0,0,0,0.27842944944067,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.815,0,0,0,0,0,0,0,0,-1.475830078125,-13.0767822265625,-0.19796000002767,24699,-6.39208984375,0,0.0141400000019765,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.160256491852133,NaN,0,0,0,0,0.115380685172942,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.816,0,0,0,0,0,0,0,0,-1.4886474609375,-16.976318359375,-0.367640000051388,24725,-6.39208984375,0,0.0141400000019765,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.141209205017188,NaN,0,0,0,0,0.115380685172942,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.817,0,0,0,0,0,0,0,0,-1.507568359375,-19.793701171875,-0.113120000015812,24699,-6.39208984375,0,0.0565600000079058,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.141209205017188,NaN,0,0,0,0,0.237542603355185,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.818,0,0,0,0,0,0,0,0,-1.5252685546875,-18.1591796875,-0.169680000023718,24673,-6.39208984375,0,0,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.187381423889333,NaN,0,0,0,0,0.0970314664418953,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.819,0,0,0,0,0,0,0,0,-1.5374755859375,-15.14404296875,-0.353500000049412,24699,-6.39208984375,0,0.0282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.061828889202441,NaN,0,0,0,0,0.0970314664418953,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.82,0,0,0,0,0,0,0,0,-1.553955078125,-14.8760986328125,-0.212100000029647,24699,-6.39208984375,0,0.0424200000059294,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.061828889202441,NaN,0,0,0,0,0.237642327370027,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.821,0,0,0,0,0,0,0,0,-1.58203125,-17.9803466796875,-0.0989800000138352,24699,-6.39208984375,0,0.0141400000019765,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0933416778927174,NaN,0,0,0,0,0.0654189537367763,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.822,0,0,0,0,0,0,0,0,-1.588134765625,-12.8619384765625,-0.0707000000098823,24699,-6.39208984375,0,0.0424200000059294,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0345045091355558,NaN,0,0,0,0,0.0654189537367763,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.823,0,0,0,0,0,0,0,0,-1.6058349609375,-7.4261474609375,-0.0848400000118588,24699,-6.39208984375,0,0.0282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0345045091355558,NaN,0,0,0,0,0.246916660750393,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.824,0,0,0,0,0,0,0,0,-1.6357421875,-19.4189453125,-0.0707000000098823,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.00897516133583821,NaN,0,0,0,0,0.11567985721747,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.825,0,0,0,0,0,0,0,0,-1.6326904296875,-10.294189453125,-0.127260000017788,24725,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.000398896059370587,NaN,0,0,0,0,0.37187085134823,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.826,0,0,0,0,0,0,0,0,-1.649169921875,-23.4588623046875,-0.0848400000118588,24673,-6.39208984375,0,0.0141400000019765,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.000398896059370587,NaN,0,0,0,0,0.093740573952088,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.827,0,0,0,0,0,0,0,0,-1.6644287109375,-20.928955078125,-0.113120000015812,24725,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0175514266123058,NaN,0,0,0,0,0.158860355644336,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.828,0,0,0,0,0,0,0,0,-1.6644287109375,-0.10986328125,-0.2403800000336,24699,-6.39208984375,0,0.0424200000059294,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0207425950872705,NaN,0,0,0,0,0.158860355644336,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.829,0,0,0,0,0,0,0,0,-1.6839599609375,-18.1890869140625,-0.141400000019765,24699,-6.39208984375,0,0.0848400000118588,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,-0.0207425950872705,NaN,0,0,0,0,0.169331377202814,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.83,0,0,0,0,0,0,0,0,-1.6839599609375,-0.009765625,-0.155540000021741,24699,-6.39208984375,0,0.0565600000079058,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0640228175289792,NaN,0,0,0,0,0.15826201155528,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.831,0,0,0,0,0,0,0,0,-1.695556640625,-8.3563232421875,-0.0989800000138352,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0785825236960057,NaN,0,0,0,0,0.15826201155528,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.832,0,0,0,0,0,0,0,0,-1.702880859375,-9.888916015625,-0.0282800000039529,24725,-6.39208984375,0,0,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0785825236960057,NaN,0,0,0,0,0.157364495421697,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.833,0,0,0,0,0,0,0,0,-1.702880859375,0.06591796875,-0.141400000019765,24699,-6.39208984375,0,0.0424200000059294,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0676128820633145,NaN,0,0,0,0,0.147990438026488,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.834,0,0,0,0,0,0,0,0,-1.702880859375,0.1123046875,-0.226240000031623,24725,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.109197796252698,NaN,0,0,0,0,0.147990438026488,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.835,0,0,0,0,0,0,0,0,-1.715087890625,-4.5794677734375,-0.254520000035576,24673,-6.39208984375,0,-0.0141400000019765,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.109197796252698,NaN,0,0,0,0,0.166339656757535,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.836,0,0,0,0,0,0,0,0,-1.715087890625,0.660400390625,-0.353500000049412,24673,-6.39208984375,0,0.0282800000039529,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.124555294538466,NaN,0,0,0,0,0.149486298249128,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.837,0,0,0,0,0,0,0,0,-1.715087890625,-0.0390625,-0.2403800000336,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0986270506793777,NaN,0,0,0,0,0.149486298249128,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.838,0,0,0,0,0,0,0,0,-1.715087890625,-0.00244140625,-0.367640000051388,24699,-6.39208984375,0,0.0707000000098823,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0986270506793777,NaN,0,0,0,0,0.172622269692622,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.839,0,0,0,0,0,0,0,0,-1.715087890625,0.0006103515625,-0.424200000059294,24725,-6.39208984375,0,0.0848400000118588,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0755908032507263,NaN,0,0,0,0,0.150184366353026,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.84,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.381780000053364,24699,-6.39208984375,0,0.0565600000079058,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.1017184951395,NaN,0,0,0,0,0.150184366353026,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.841,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.410060000057317,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.1017184951395,NaN,0,0,0,0,0.155768911184214,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.842,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.43834000006127,24699,-6.39208984375,0,0.0565600000079058,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0574410325493646,NaN,0,0,0,0,0.168234413039545,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.843,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.43834000006127,24699,-6.39208984375,0,0.0707000000098823,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0494631113619528,NaN,0,0,0,0,0.168234413039545,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.844,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.410060000057317,24699,-6.39208984375,0,0.0565600000079058,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0494631113619528,NaN,0,0,0,0,0.165242692594266,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.845,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.410060000057317,24699,-6.39208984375,0,0.0707000000098823,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0798789358889601,NaN,0,0,0,0,0.170328617351241,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.846,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.410060000057317,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0853637567053057,NaN,0,0,0,0,0.170328617351241,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.847,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.410060000057317,24699,-6.39208984375,0,0.0424200000059294,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0853637567053057,NaN,0,0,0,0,0.118472129633064,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.848,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.424200000059294,24699,-6.39208984375,0,0.0707000000098823,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0842667925420365,NaN,0,0,0,0,0.17521509407853,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.849,0,0,0,0,0,0,0,0,-1.715087890625,0,-0.43834000006127,24725,-6.39208984375,0,0.0565600000079058,24880,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0773858355178939,NaN,0,0,0,0,0.17521509407853,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.85,0,0,0,0,0,0,0,0,-1.722412109375,-9.217529296875,-0.424200000059294,24725,-6.39208984375,0,0.0565600000079058,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0773858355178939,NaN,0,0,0,0,0.150184366353026,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.851,0,0,0,0,0,0,0,0,-1.722412109375,-0.916748046875,-0.43834000006127,24699,-6.39208984375,0,0.0707000000098823,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0782833516514777,NaN,0,0,0,0,0.177608470434754,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.852,0,0,0,0,0,0,0,0,-1.722412109375,0.2459716796875,-0.424200000059294,24699,-6.39208984375,0,0.0424200000059294,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0810756240670718,NaN,0,0,0,0,0.132333767696192,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.853,0,0,0,0,0,0,0,0,-1.722412109375,-0.0238037109375,-0.410060000057317,24699,-6.39208984375,0,0.0707000000098823,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0810756240670718,NaN,0,0,0,0,0.0754910792358836,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.854,0,0,0,0,0,0,0,0,-1.722412109375,0,-0.410060000057317,24699,-6.38232421875,5.311279296875,0.0848400000118588,24957,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0747930111319851,NaN,0,0,0,0,0.20872236306566,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.855,0,0,0,0,0,0,0,0,-1.722412109375,0,-0.325220000045459,24673,-6.38232421875,-0.61767578125,0.0565600000079058,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.102616011273084,NaN,0,0,0,0,0.20872236306566,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.856,0,0,0,0,0,0,0,0,-1.732177734375,-12.752685546875,-0.325220000045459,24673,-6.38232421875,0.0238037109375,0.0707000000098823,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.102616011273084,NaN,0,0,0,0,0.108599452163642,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.857,0,0,0,0,0,0,0,0,-1.732177734375,0.0921630859375,-0.424200000059294,24699,-6.38232421875,0.003662109375,0.0848400000118588,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0718012906867057,NaN,0,0,0,0,0.201841406041517,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.858,0,0,0,0,0,0,0,0,-1.732177734375,0.1434326171875,-0.424200000059294,24699,-6.38232421875,-0.0006103515625,0.0848400000118588,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0500614554510087,NaN,0,0,0,0,0.0976298105309512,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.859,0,0,0,0,0,0,0,0,-1.732177734375,-0.0213623046875,-0.410060000057317,24699,-6.38232421875,0,0.0282800000039529,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0500614554510087,NaN,0,0,0,0,0.0879565810912145,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.86,0,0,0,0,0,0,0,0,-1.744384765625,-15.361328125,-0.424200000059294,24699,-6.38232421875,0,0.0565600000079058,24906,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0695076383453248,NaN,0,0,0,0,0.287205162746823,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
27.861,0,0,0,0,0,0,0,0,-1.744384765625,-1.5277099609375,-0.254520000035576,24673,-6.38232421875,0,0.0565600000079058,24931,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,0.0924441617591336,NaN,0,0,0,0,0.287205162746823,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0,NaN,NaN,0,0,0,0
